YEAR,Day of the Year,Relative Huminidity,Precipitation (mm/day),Temperature at 2 Meters Maximum ©, Temperature at 2 Meters Minimum ©,Temperature at 2 Meters Range ©
1991,223,87.05,1.24,30.43,26.91,3.52
1991,224,83.7,0.9,31.47,26.22,5.25
1991,225,82.74,0.47,32.39,26.5,5.89
1991,226,86.56,4.42,31.27,26.51,4.76
1991,227,85.04,4.7,30.98,26.11,4.87
1991,228,82.29,0.67,31.52,25.66,5.86
1991,229,85.77,1.23,30.42,26.09,4.33
1991,230,81.66,0.65,32.38,25.76,6.62
1991,231,77.84,0.33,33.86,26.38,7.48
1991,232,76,0.51,36.32,27.06,9.26
1991,233,82.17,10.83,34,27.49,6.51
1991,234,85.14,8.48,31.39,26.28,5.11
1991,235,85.63,2.37,30.81,26.48,4.33
1991,236,84.12,1.82,30.89,26.65,4.24
1991,237,85.81,2.53,31.62,26.67,4.95
1991,238,87.64,3.63,29.85,26.94,2.91
1991,239,79.46,3.39,33.46,26.41,7.05
1991,240,81.74,4.76,33.29,26.58,6.71
1991,241,86.42,4.29,30.21,26.41,3.8
1991,242,79,2.55,32.54,25.75,6.79
1991,243,83.53,8.94,30.44,25.4,5.04
1991,244,83.21,7.42,31.24,25.87,5.37
1991,245,80.78,1.43,31.52,26.08,5.44
1991,246,83.63,5.27,30.88,25.83,5.05
1991,247,86.88,12.12,30.87,26.53,4.34
1991,248,87.38,11.33,30.42,26.35,4.07
1991,249,88.96,14,29.11,26.24,2.87
1991,250,89.98,8.13,28.38,25.66,2.72
1991,251,85.77,2.69,30.91,25.65,5.26
1991,252,82.78,9.62,30.88,26.23,4.65
1991,253,85.07,23.53,31.02,25.84,5.18
1991,254,85.36,0.98,29.99,25.96,4.03
1991,255,84.58,1.51,30.71,25.98,4.73
1991,256,85.3,6.53,31.53,26.04,5.49
1991,257,85.07,4.59,30.07,26.23,3.84
1991,258,84.4,2.87,30.06,26.09,3.97
1991,259,80.92,1.02,31.63,26.3,5.33
1991,260,81.85,0.17,30.73,26.45,4.28
1991,261,82.94,0.02,30.19,26.34,3.85
1991,262,80.25,0.06,31.9,26.41,5.49
1991,263,80.19,1.02,32.15,27.02,5.13
1991,264,85.6,1.55,30,26.27,3.73
1991,265,86.74,0.98,29.08,26.09,2.99
1991,266,88.12,3.45,29.82,25.17,4.65
1991,267,86.56,5.95,29.38,25.98,3.4
1991,268,86.77,9.27,29.41,26.04,3.37
1991,269,86.32,9.37,30.17,25.74,4.43
1991,270,87.46,3.16,29.56,25.83,3.73
1991,271,84.23,5.81,30.57,26.11,4.46
1991,272,77.51,0,32.15,26.18,5.97
1991,273,77.54,0,32.17,26.29,5.88
1991,274,76.83,0.02,31.75,27.02,4.73
1991,275,82.73,0.06,29.68,26.08,3.6
1991,276,77.93,1.72,31.05,26.11,4.94
1991,277,78.24,25.7,31.03,26.25,4.78
1991,278,84.04,25.52,28.67,25.78,2.89
1991,279,83.98,6.07,28.08,25.48,2.6
1991,280,83.33,34.91,29.4,25.52,3.88
1991,281,85.97,1.53,28.2,24.78,3.42
1991,282,80.89,0.61,29.72,25.47,4.25
1991,283,79.77,0,30.04,25.46,4.58
1991,284,78.38,0.2,30.19,26.14,4.05
1991,285,79.73,0.79,30.8,25.21,5.59
1991,286,91.79,5.34,28.42,25.08,3.34
1991,287,89.31,12.55,29.57,25.86,3.71
1991,288,87.9,11.78,29.35,25.32,4.03
1991,289,84.65,2.35,29.13,24.95,4.18
1991,290,80.22,0.22,29.98,24.73,5.25
1991,291,82.95,0,30.17,23.2,6.97
1991,292,81.29,0,30.01,22.72,7.29
1991,293,75.53,0,29.72,20.96,8.76
1991,294,75.42,0,28.28,19.54,8.74
1991,295,80.08,0,29.25,19.31,9.94
1991,296,82.74,0,29.9,21.56,8.34
1991,297,83.94,0,28.09,23.02,5.07
1991,298,79.4,0.27,29.28,24.54,4.74
1991,299,80.88,0.76,29.54,23.91,5.63
1991,300,83.92,0.08,29.42,23.31,6.11
1991,301,78.53,0.12,30.58,23.09,7.49
1991,302,73.57,0.31,29.28,24.76,4.52
1991,303,79.38,1.54,29.3,24.16,5.14
1991,304,89.39,25.76,28.01,23.99,4.02
1991,305,81.19,11.35,28.12,23.12,5
1991,306,77.07,9.19,28.51,21.79,6.72
1991,307,81.08,0.01,26.74,20.63,6.11
1991,308,83.04,0.28,26.11,22.11,4
1991,309,78.67,0.02,27.92,21.14,6.78
1991,310,81.43,0,28.17,19.28,8.89
1991,311,83.43,0,27.42,17.45,9.97
1991,312,82.39,0,27,17.2,9.8
1991,313,83.4,0,26.85,17.41,9.44
1991,314,84.06,0,28.16,17.52,10.64
1991,315,82.21,0,28.83,18.52,10.31
1991,316,79.83,0,28.16,19.21,8.95
1991,317,81.91,0,27.57,17.71,9.86
1991,318,81.26,0,28.43,17.57,10.86
1991,319,80.91,0,27.55,19.54,8.01
1991,320,74.76,0,27.4,19.19,8.21
1991,321,81.59,0,27.59,18.62,8.97
1991,322,81.7,0,27.8,19.54,8.26
1991,323,77.64,0,27.72,18.34,9.38
1991,324,75.69,0,27.11,16.96,10.15
1991,325,74.08,0,25.8,15.19,10.61
1991,326,78.19,0,25.76,12.88,12.88
1991,327,80.5,0,26.19,14.26,11.93
1991,328,79.24,0,26.23,15.43,10.8
1991,329,75,0,26.92,15.69,11.23
1991,330,70.89,0,26.04,16.07,9.97
1991,331,67.54,0,25.18,15.33,9.85
1991,332,65.34,0,25.82,17.91,7.91
1991,333,72.19,0,26.02,16.94,9.08
1991,334,74.49,0,25.42,15.42,10
1991,335,70.21,0,24.8,14.07,10.73
1991,336,70.03,0,25.16,11.9,13.26
1991,337,73.66,0,25,11.39,13.61
1991,338,74.84,0,24.56,12.43,12.13
1991,339,69.01,0,24.28,13.34,10.94
1991,340,69.5,0,24.71,13.86,10.85
1991,341,67.35,0,25.8,14.26,11.54
1991,342,60.54,0,27.89,16.6,11.29
1991,343,62.86,0,28.27,16.84,11.43
1991,344,66.07,0,27.58,17.61,9.97
1991,345,74.32,0,27.71,16.03,11.68
1991,346,72,0,27.82,15.03,12.79
1991,347,70.67,0,27.26,16.08,11.18
1991,348,65.56,0,27.25,15.37,11.88
1991,349,65.93,0,27.55,15.81,11.74
1991,350,66.4,0,27.77,14.77,13
1991,351,63.03,0,27.83,16.26,11.57
1991,352,62.25,0,26.5,15.42,11.08
1991,353,68.11,0,23.37,15.66,7.71
1991,354,65.97,0,27.46,13.66,13.8
1991,355,64.1,0,26.97,14.7,12.27
1991,356,62.88,0,26,16.85,9.15
1991,357,70.6,0,26.41,15.87,10.54
1991,358,78.26,0.13,25.87,17.13,8.74
1991,359,75.98,2.72,25.64,18.23,7.41
1991,360,83.33,10.5,24.17,16.85,7.32
1991,361,80.32,7.43,23.2,15.02,8.18
1991,362,73,0.19,21.52,12.12,9.4
1991,363,63.24,0,21.87,12.26,9.61
1991,364,59.09,0,21.25,11.58,9.67
1991,365,62.3,0,22.82,10.36,12.46
1992,1,67.21,0,23.16,10.91,12.25
1992,2,69.93,0,23.26,9.89,13.37
1992,3,68.42,0,21.56,9.41,12.15
1992,4,70.03,0,22.5,9.59,12.91
1992,5,69.25,0,22.93,9.79,13.14
1992,6,56.55,0,22.97,14.14,8.83
1992,7,66.26,0,23.87,11.22,12.65
1992,8,64.33,0,24.2,11.84,12.36
1992,9,65.74,0,24.53,12.6,11.93
1992,10,68.55,0,25.24,11.57,13.67
1992,11,61.87,0,24.51,13.25,11.26
1992,12,61.1,0,25.26,12.72,12.54
1992,13,65.21,0,24.87,13.71,11.16
1992,14,64.09,0,24.25,13.54,10.71
1992,15,65.22,0,24.23,13.52,10.71
1992,16,67.55,0,24.92,13.04,11.88
1992,17,61.46,0,25.84,14.71,11.13
1992,18,67.52,0,25.27,15.85,9.42
1992,19,58.6,0.06,24.75,14.23,10.52
1992,20,53.21,0,24.66,12.29,12.37
1992,21,51.87,0,25.62,12.75,12.87
1992,22,54.74,0,25.86,13.66,12.2
1992,23,58.34,0.03,25.77,13.51,12.26
1992,24,59.49,0,25.53,14.09,11.44
1992,25,58.1,0,25.42,13.88,11.54
1992,26,55.03,0,26.25,14.19,12.06
1992,27,51.88,0,27.42,14.71,12.71
1992,28,54.85,0,26.69,15.41,11.28
1992,29,55.49,0,27.03,15.95,11.08
1992,30,55.85,0,28.07,14.79,13.28
1992,31,57.19,0,28.06,15.64,12.42
1992,32,73.12,0.47,26.6,17.56,9.04
1992,33,78.45,1.2,26.93,18.48,8.45
1992,34,71.98,0.27,26.55,17.66,8.89
1992,35,61.12,0.46,26.65,15.67,10.98
1992,36,47.74,0,26.95,13.55,13.4
1992,37,47.8,0,27.38,13.84,13.54
1992,38,56.87,0,27.14,14.81,12.33
1992,39,75.98,2.92,26.87,16.81,10.06
1992,40,70.88,3.87,28.23,17.13,11.1
1992,41,60.16,0,27.81,15.25,12.56
1992,42,54.25,0.22,26.87,14.78,12.09
1992,43,45.13,0,24.79,14.04,10.75
1992,44,43.83,0,25.38,12.15,13.23
1992,45,59.89,0,27.07,14.97,12.1
1992,46,77.21,0.26,27.75,17.78,9.97
1992,47,67.69,0.5,28.43,16.97,11.46
1992,48,66.5,0.18,27.53,15.9,11.63
1992,49,73.14,4.45,28.18,18.59,9.59
1992,50,50.58,0,27.7,14.25,13.45
1992,51,36.15,0,27.24,13.19,14.05
1992,52,51.68,1.09,27.99,15.06,12.93
1992,53,67.1,0,28.27,17.05,11.22
1992,54,74.26,0.69,28.46,18.5,9.96
1992,55,74.86,0.56,27.91,19.06,8.85
1992,56,58.65,1.86,28.28,18.17,10.11
1992,57,44.69,0.02,27.73,14.87,12.86
1992,58,51.22,0,27.2,14.74,12.46
1992,59,66.2,0.71,28.27,16.07,12.2
1992,60,72.87,0.53,28.1,17.55,10.55
1992,61,79.97,0.07,28.68,18.49,10.19
1992,62,76.72,0.02,28.87,18.28,10.59
1992,63,68.56,0,29.63,18.14,11.49
1992,64,69.73,0,29.87,16.93,12.94
1992,65,72.11,0,29.72,17.5,12.22
1992,66,74.15,0,30.62,18.1,12.52
1992,67,77.26,0,31.22,19.82,11.4
1992,68,73.66,0.01,30.73,20.17,10.56
1992,69,66.94,0,30.77,18.89,11.88
1992,70,68.8,0,30.67,18.74,11.93
1992,71,70.89,0,31.29,19.94,11.35
1992,72,61.66,0,32.81,20.94,11.87
1992,73,67.05,0,32.03,20.52,11.51
1992,74,68.03,0,33.07,21.3,11.77
1992,75,70.43,0.11,33.19,21.17,12.02
1992,76,72.19,0.07,32.38,21.4,10.98
1992,77,67.61,0.05,32.44,20.79,11.65
1992,78,71.83,0,32.3,21.98,10.32
1992,79,70.78,0,31.94,22.67,9.27
1992,80,70.89,0.02,32.37,23.07,9.3
1992,81,70.17,0.06,32.26,22.84,9.42
1992,82,72.34,0,32.36,22.77,9.59
1992,83,73.33,0.07,33.12,23.79,9.33
1992,84,74.33,0.14,33.18,23.61,9.57
1992,85,69.27,0.02,32.74,24.68,8.06
1992,86,60.01,0.01,35.49,23.63,11.86
1992,87,59.69,0,35.58,23.08,12.5
1992,88,58.45,0,36.18,22.98,13.2
1992,89,61.06,0,35.97,22.71,13.26
1992,90,65.87,0,34.82,23.67,11.15
1992,91,68.68,0,31.28,24.4,6.88
1992,92,55.79,0,35.04,23.55,11.49
1992,93,61.08,0,35.35,23.49,11.86
1992,94,61.67,0,36.23,22.89,13.34
1992,95,62.18,0,36.12,23.78,12.34
1992,96,60.23,0,36.2,23.89,12.31
1992,97,65.9,0,35.29,24.54,10.75
1992,98,69.78,0,34.63,23.83,10.8
1992,99,68.56,0.66,34.69,25.81,8.88
1992,100,68.64,3.08,33.83,25.03,8.8
1992,101,65.29,0,34.53,25.03,9.5
1992,102,67.5,0,35.04,23.92,11.12
1992,103,67.03,0,35.79,25.05,10.74
1992,104,69.3,0,35.24,25.87,9.37
1992,105,68.15,0,35.96,26.6,9.36
1992,106,65.65,0,36.07,26.66,9.41
1992,107,67.36,0,35.13,26.37,8.76
1992,108,67.32,0.01,34.86,25.65,9.21
1992,109,69.54,0.87,33.26,25.91,7.35
1992,110,66.79,4.09,35.18,24.99,10.19
1992,111,70.37,2.24,34.54,24.34,10.2
1992,112,68.45,0.02,36.03,24.81,11.22
1992,113,69.84,0.04,34.5,24.83,9.67
1992,114,71.37,0.03,33.55,25.43,8.12
1992,115,62.61,0,34.56,25.34,9.22
1992,116,53.22,0,36.8,25.26,11.54
1992,117,58.02,0,34.84,25.93,8.91
1992,118,58.64,0,34.13,26.02,8.11
1992,119,62.98,0.01,32.24,25.77,6.47
1992,120,59.43,0.15,34.7,25.92,8.78
1992,121,58.71,0.29,35.12,25.64,9.48
1992,122,59.73,0.43,34.59,25.78,8.81
1992,123,63.73,2.31,32.1,26.27,5.83
1992,124,60.03,1.68,34.07,24.6,9.47
1992,125,60.28,0.32,34.61,25.25,9.36
1992,126,62.36,4.13,33.83,25.54,8.29
1992,127,62.37,0.78,35.22,25.75,9.47
1992,128,66.32,0.67,35.19,25.57,9.62
1992,129,66.23,0.79,35.96,25.37,10.59
1992,130,62.21,0,37.61,24.86,12.75
1992,131,63.11,0.02,37.13,25.39,11.74
1992,132,61.37,0.39,37.17,26.01,11.16
1992,133,59.22,4.29,38.29,25.16,13.13
1992,134,60.22,0,37.71,25.71,12
1992,135,61.2,0,36.81,26.68,10.13
1992,136,64.97,0,35.29,27.29,8
1992,137,67.99,0.29,34.78,27.67,7.11
1992,138,67.73,2.89,34.29,27.73,6.56
1992,139,71.89,4.72,31.76,27.38,4.38
1992,140,69.18,0.79,34.54,26.08,8.46
1992,141,72.06,0.08,32.24,26.54,5.7
1992,142,72.27,10.37,33.55,26.96,6.59
1992,143,74.85,7.79,31.72,25.96,5.76
1992,144,68.93,2.9,31.99,25.65,6.34
1992,145,59.55,0.21,34.42,25.33,9.09
1992,146,67.85,8.9,30.77,26.37,4.4
1992,147,82.02,33.21,27.87,25.59,2.28
1992,148,74.59,2.64,32.03,24.94,7.09
1992,149,74.69,5.18,32.35,25.79,6.56
1992,150,71.69,0.59,33.52,26.21,7.31
1992,151,72.9,0.77,32.91,26.92,5.99
1992,152,73.11,1.02,34.41,26.81,7.6
1992,153,75.5,5.23,34.26,26.39,7.87
1992,154,73.42,0.05,33.74,26.81,6.93
1992,155,66.49,0,36.88,26.3,10.58
1992,156,62.48,0,37.51,26.82,10.69
1992,157,69.54,0,34.88,27.28,7.6
1992,158,68.21,0,35.22,26.56,8.66
1992,159,72.89,0,34.03,26.76,7.27
1992,160,72.08,0.16,32.78,27.28,5.5
1992,161,72.28,1.12,32.63,27.38,5.25
1992,162,74.96,5.27,32.56,27.55,5.01
1992,163,80.09,13.13,31,26.95,4.05
1992,164,77.65,1.56,31.5,26.77,4.73
1992,165,69.46,0.57,34.67,27.04,7.63
1992,166,72.81,1.85,32.69,27.71,4.98
1992,167,67.79,1.7,35.12,27.32,7.8
1992,168,68.31,0.14,35.7,27.61,8.09
1992,169,72.55,0.57,33.35,28.42,4.93
1992,170,72.62,0.17,32.7,27.51,5.19
1992,171,71.55,0.14,33.85,27.21,6.64
1992,172,66.94,0.95,34.95,26.53,8.42
1992,173,72.69,1.27,34.44,27.64,6.8
1992,174,75.25,0.71,33.37,27.11,6.26
1992,175,78.05,9.59,32.99,27.37,5.62
1992,176,87.16,26.03,30.51,27.36,3.15
1992,177,84.43,10.32,30.88,27.41,3.47
1992,178,82.61,4.79,29.12,26.54,2.58
1992,179,85.54,35.33,30.26,26.47,3.79
1992,180,82.56,14.29,31.48,26.18,5.3
1992,181,80.7,0.19,32.99,26.33,6.66
1992,182,80.13,0.11,33.71,27.01,6.7
1992,183,84.72,0.05,30.75,27.42,3.33
1992,184,84.41,0.62,31.53,27.07,4.46
1992,185,83.84,4.87,30.34,26.91,3.43
1992,186,85.49,2.81,30.61,26.87,3.74
1992,187,87.56,9.17,29.74,26.62,3.12
1992,188,86,16.74,30.19,26.01,4.18
1992,189,83.1,0.5,29.9,26.36,3.54
1992,190,80.87,0.25,31.46,25.9,5.56
1992,191,83.96,1.16,30.05,26.63,3.42
1992,192,85.79,6.54,30.15,26.02,4.13
1992,193,86.16,9.64,29.79,26.28,3.51
1992,194,82.82,5.28,31.69,25.42,6.27
1992,195,84.19,5.34,30.51,25.93,4.58
1992,196,80.61,0.02,31.7,26.23,5.47
1992,197,80.04,2.26,32.38,26.57,5.81
1992,198,85.3,3.6,30.04,26.34,3.7
1992,199,87.66,1.23,29.6,26.12,3.48
1992,200,84.67,3.26,30.21,26.27,3.94
1992,201,89.35,13.21,29.83,26.54,3.29
1992,202,86.33,27.03,30.39,26.15,4.24
1992,203,88.4,17.35,30.21,26.01,4.2
1992,204,86.94,2.9,29.96,25.86,4.1
1992,205,84.95,13.29,31.1,25.36,5.74
1992,206,86.83,9.49,31.72,26.3,5.42
1992,207,89.15,3.44,31.25,26.8,4.45
1992,208,80.08,1.82,33.33,25.99,7.34
1992,209,85.69,3.92,30.2,25.74,4.46
1992,210,87.97,1.62,28.73,25.12,3.61
1992,211,84.08,10.18,31.61,25.12,6.49
1992,212,82.84,13.61,31.39,25.74,5.65
1992,213,84.48,5.81,30.8,26,4.8
1992,214,86.12,4.09,29.55,25.41,4.14
1992,215,84.91,1.93,32.11,25.5,6.61
1992,216,84.87,5.93,31.16,26.25,4.91
1992,217,84.01,3.12,31.67,25.67,6
1992,218,88.91,0.3,28.98,25.86,3.12
1992,219,86.22,1.42,28.83,25.41,3.42
1992,220,84.75,26.86,30.09,24.54,5.55
1992,221,85.55,21.78,30.01,25.36,4.65
1992,222,86.79,17.79,30.04,25.11,4.93
1992,223,85.76,6.68,30.86,25.01,5.85
1992,224,84.06,3.02,31.95,25.68,6.27
1992,225,88.18,0.01,30.03,26.07,3.96
1992,226,87.23,0.29,31.39,26.27,5.12
1992,227,83.77,0.27,32.01,25.81,6.2
1992,228,86.43,1.38,30.35,25.68,4.67
1992,229,86.34,1.52,31.45,25.51,5.94
1992,230,86.56,0.62,30.89,25.6,5.29
1992,231,85.91,0.56,31.42,25.66,5.76
1992,232,86.05,4.06,30.77,25.7,5.07
1992,233,86.38,7.32,30.88,25.52,5.36
1992,234,83.88,1.17,31.07,25.07,6
1992,235,82.58,0.49,30.38,25.44,4.94
1992,236,82.37,0.39,31.76,25.09,6.67
1992,237,82.73,0.26,31.73,25.69,6.04
1992,238,86.04,0.41,30.75,25.9,4.85
1992,239,85,0.15,31.5,26.02,5.48
1992,240,83.97,3.78,31.73,25.98,5.75
1992,241,84.9,2.48,31.32,26.44,4.88
1992,242,78.31,1.05,34.41,25.87,8.54
1992,243,77.14,0.57,34.89,27.43,7.46
1992,244,86.68,0.06,28.98,26.6,2.38
1992,245,80.32,1.7,33.68,25.91,7.77
1992,246,89.42,4.12,29.06,26.32,2.74
1992,247,79.7,0.63,32.56,25.72,6.84
1992,248,80.63,0.23,31.96,26.28,5.68
1992,249,76.59,0.33,33.39,25.81,7.58
1992,250,79.36,6.25,32.6,26.75,5.85
1992,251,82.36,6.18,30.9,26.44,4.46
1992,252,81.72,0.4,31.79,25.82,5.97
1992,253,80.22,0.26,32.37,26.51,5.86
1992,254,78.85,0.49,31.89,26.17,5.72
1992,255,82.41,5.66,30.85,26.28,4.57
1992,256,85.79,17.71,29.32,25.45,3.87
1992,257,81.68,1.16,31.19,24.63,6.56
1992,258,77.97,0.12,31.85,25.26,6.59
1992,259,75.88,1.81,32.42,26.21,6.21
1992,260,80.42,0.86,30.92,26.4,4.52
1992,261,80.67,0.62,30.92,25.34,5.58
1992,262,78.35,1.61,30.88,26.13,4.75
1992,263,70.62,0.1,33.4,26.19,7.21
1992,264,73.47,0.07,30.71,25.71,5
1992,265,72.65,0.08,32.77,26.52,6.25
1992,266,74.12,0,33.79,25.91,7.88
1992,267,81.76,0.09,30.87,27.13,3.74
1992,268,81.32,2.26,31.41,26.29,5.12
1992,269,79.97,1.4,31.92,25.91,6.01
1992,270,81.39,1.84,31.13,25.94,5.19
1992,271,81.95,1.38,30.89,25.59,5.3
1992,272,82.83,2.16,29.69,25.88,3.81
1992,273,82.86,2.92,29.14,25.5,3.64
1992,274,73.02,1.07,31.74,25.65,6.09
1992,275,66.48,0,32.65,26.38,6.27
1992,276,70.48,0,33.75,24.6,9.15
1992,277,72.33,0.05,32.83,26.01,6.82
1992,278,72.05,0.28,32.61,26.06,6.55
1992,279,78.86,1.98,29.18,26.2,2.98
1992,280,72.54,1.26,30.55,25.18,5.37
1992,281,66.43,0.06,33.6,25.17,8.43
1992,282,64.93,0,33.65,25.27,8.38
1992,283,64.08,0.01,34.18,26.47,7.71
1992,284,69.41,0.02,34.51,26.21,8.3
1992,285,72.39,0.02,33.51,27.32,6.19
1992,286,76.97,0.01,31.51,26.55,4.96
1992,287,78.33,1.13,31.02,26.61,4.41
1992,288,85.8,13.59,29.26,26.48,2.78
1992,289,86.91,22.32,29.71,25.98,3.73
1992,290,74.61,2.94,31.82,25.52,6.3
1992,291,67.74,4.16,30.81,25.27,5.54
1992,292,68.36,5.65,31.63,25.7,5.93
1992,293,72.25,0,31.47,24.59,6.88
1992,294,74.62,0.49,29.87,24.67,5.2
1992,295,82.67,4.37,29.95,24.33,5.62
1992,296,78.99,0.37,31.1,24.25,6.85
1992,297,65.74,0.15,31.67,24.1,7.57
1992,298,55.85,0.31,31.72,23,8.72
1992,299,54.74,0,31.33,20.68,10.65
1992,300,54.1,0,31.45,18.89,12.56
1992,301,62.23,0,31.64,19.43,12.21
1992,302,64.2,0,31.61,23.32,8.29
1992,303,60.74,0,33.53,23.34,10.19
1992,304,60.48,0,34.72,23.92,10.8
1992,305,66.36,0,33.48,24.97,8.51
1992,306,67.59,0,32.64,25.35,7.29
1992,307,69.71,0,30.98,25.7,5.28
1992,308,65.66,0,31.54,24.91,6.63
1992,309,58.1,0,32.51,23.68,8.83
1992,310,62.08,0,31.2,24.58,6.62
1992,311,62.32,0,31.28,24.3,6.98
1992,312,56.18,0,32.24,21.59,10.65
1992,313,50.9,0,31.32,20.53,10.79
1992,314,51.92,0,31.59,20.18,11.41
1992,315,62.25,0.01,29.78,21.43,8.35
1992,316,68.89,0.12,28.99,22.15,6.84
1992,317,64.05,0.05,30.64,21.43,9.21
1992,318,57.54,0,31.57,20.44,11.13
1992,319,53.62,0,31.46,20.64,10.82
1992,320,49.44,0,31.7,19.93,11.77
1992,321,46.37,0,31.41,20.07,11.34
1992,322,48,0,30.85,21.31,9.54
1992,323,49.81,0,30.2,21.12,9.08
1992,324,51.32,0,31.05,20.98,10.07
1992,325,59.81,0.14,29.05,22.18,6.87
1992,326,63.2,2.12,31.5,22.66,8.84
1992,327,55.69,0.01,31.13,22.07,9.06
1992,328,48.24,0,30.47,19.42,11.05
1992,329,58.51,0,29.81,19.87,9.94
1992,330,63.15,0.83,28.2,17.91,10.29
1992,331,60.11,0.05,29.67,16.93,12.74
1992,332,56.1,0,29.48,18.26,11.22
1992,333,64.34,0,28.81,19.88,8.93
1992,334,63.36,0,29.3,21.42,7.88
1992,335,63.17,0,27.85,20.78,7.07
1992,336,72.27,0.06,23.62,20.35,3.27
1992,337,73.09,1.38,24.1,19.65,4.45
1992,338,71.96,0.51,24.14,19.01,5.13
1992,339,61.91,0.08,27.8,17.76,10.04
1992,340,59.3,0,28.38,16.64,11.74
1992,341,52.02,0,27.12,15.49,11.63
1992,342,50.66,0,27.61,15.61,12
1992,343,54.6,0,27.21,15.65,11.56
1992,344,50.42,0,27.73,15.8,11.93
1992,345,49.58,0,25.88,16.38,9.5
1992,346,52.27,0,27.52,15.39,12.13
1992,347,48.76,0,26.99,15.19,11.8
1992,348,50.58,0,26.96,14.25,12.71
1992,349,49.04,0,27.4,13.5,13.9
1992,350,44.94,0,27.7,13.62,14.08
1992,351,41.41,0,26.83,15.21,11.62
1992,352,43.81,0,26.35,14.19,12.16
1992,353,47.2,0,26.47,13.47,13
1992,354,42.51,0,26.55,13.58,12.97
1992,355,42.68,0,26.83,14.58,12.25
1992,356,44.94,0,26.76,14.12,12.64
1992,357,45.66,0,27.55,14.67,12.88
1992,358,48.43,0,26.67,13.26,13.41
1992,359,45.71,0,28.65,13.31,15.34
1992,360,46.63,0,28.13,14.16,13.97
1992,361,56.5,0,26.52,14.48,12.04
1992,362,53.12,0,26.66,15.74,10.92
1992,363,46.59,0,25.9,14.8,11.1
1992,364,45.09,0,26.04,13.31,12.73
1992,365,48.47,0,26.6,13.31,13.29
1992,366,47.8,0,26.95,13.59,13.36
1993,1,48.27,0,26.76,15.1,11.66
1993,2,55.58,0,27.27,14.82,12.45
1993,3,54.95,0,27.71,14.85,12.86
1993,4,54.35,0,28.23,16.04,12.19
1993,5,59.61,0,27.63,18.04,9.59
1993,6,46.38,0,27.28,15,12.28
1993,7,49.14,0,28.91,14.99,13.92
1993,8,64.76,0,29.52,15.8,13.72
1993,9,70.27,0,27.25,16.3,10.95
1993,10,70.13,0.12,27.37,17.27,10.1
1993,11,58.25,0.02,27.92,16.99,10.93
1993,12,55.98,0,27.82,17.1,10.72
1993,13,75.33,0.2,27.19,19.37,7.82
1993,14,54.57,0.01,27.26,16.07,11.19
1993,15,34.13,0.44,26.67,12.83,13.84
1993,16,30.28,0,26.14,12.64,13.5
1993,17,36.19,0,26.38,13.14,13.24
1993,18,46.67,0,27.81,14.75,13.06
1993,19,38.76,0,27.02,14.05,12.97
1993,20,34.72,0,25.74,11.65,14.09
1993,21,33.99,0,25.02,10.83,14.19
1993,22,35.09,0,25.09,10.55,14.54
1993,23,30.99,0,25.29,12.11,13.18
1993,24,34.21,0,25.59,11.11,14.48
1993,25,33.48,0,25.16,10.62,14.54
1993,26,30.07,0,26,11.52,14.48
1993,27,32.44,0,26.33,11.85,14.48
1993,28,41.28,0,27.69,13.47,14.22
1993,29,54.39,0,29.8,14.41,15.39
1993,30,61.71,0,29.25,16.77,12.48
1993,31,62.65,0,29.05,18.98,10.07
1993,32,58.8,0,29.21,17.77,11.44
1993,33,45.74,0.02,28.99,16.81,12.18
1993,34,41.93,0.02,29.74,16.35,13.39
1993,35,42.9,0,30.33,16.58,13.75
1993,36,45.61,0,30.36,17.22,13.14
1993,37,43.11,0,30.72,16.62,14.1
1993,38,38.54,0,31.61,16.99,14.62
1993,39,51.78,0,30.75,16.79,13.96
1993,40,48.36,0,30.98,16.33,14.65
1993,41,39.73,0,30.42,16.94,13.48
1993,42,45.22,0,29.81,17.17,12.64
1993,43,53.06,0,30.95,17.26,13.69
1993,44,69.53,0,30.79,18.31,12.48
1993,45,76.17,0,30.25,19.32,10.93
1993,46,75.61,0,30.08,19.58,10.5
1993,47,75.06,0,30.23,20.7,9.53
1993,48,72.74,0.01,29.87,20.87,9
1993,49,72.61,0.26,28.98,22.26,6.72
1993,50,73.41,1.05,28.77,22.24,6.53
1993,51,76.47,10.9,28.36,21.75,6.61
1993,52,83.24,16.39,26.54,21,5.54
1993,53,73.12,21.3,26.44,18.28,8.16
1993,54,49.86,0,27.76,13.03,14.73
1993,55,36.62,0.03,27.61,12.14,15.47
1993,56,40.3,0,29.28,13.37,15.91
1993,57,44.88,0,30.85,16.2,14.65
1993,58,60.31,0,31,18.23,12.77
1993,59,49.62,0,30.87,18.08,12.79
1993,60,47.67,0,32.08,17.6,14.48
1993,61,50.73,0,32.15,17.44,14.71
1993,62,47.04,0,33.05,18.82,14.23
1993,63,42,0,32.2,18.33,13.87
1993,64,40.15,0,32.62,19.07,13.55
1993,65,36.74,0,32.96,17.82,15.14
1993,66,35.69,0,31.96,16.65,15.31
1993,67,33.7,0,32.27,16.93,15.34
1993,68,33.58,0,33.79,18.04,15.75
1993,69,38.35,0,33.21,19.37,13.84
1993,70,53.72,0,33.27,18.05,15.22
1993,71,59.49,0,32.94,18.71,14.23
